CSF microsat genotypes, TA, These may not be the correst locus names...
Rp3
Rp15
Rp17
Rp23
Locus2
Locus3
pop
TA1 , 199199 204204 122122 187191 000000 265265
TA2 , 199215 204204 122122 187191 229229 265277
TA3 , 199215 000000 122122 000000 229229 265277
TA4 , 199215 204204 122122 187191 229229 265265
TA5 , 199199 204204 122122 187191 229229 265265
TA6 , 211215 204204 122122 187187 229229 265265
TA7 , 000000 000000 000000 187187 000000 000000
TA8 , 199215 000000 000000 187187 229229 265277
TA9 , 199215 000000 000000 187187 000000 000000
TA10 , 199215 000000 000000 187191 229229 265277
TA11 , 215215 000000 122122 191191 000000 265277
TA12 , 199215 204204 122122 191191 229229 265265
TA13 , 000000 000000 000000 000000 225229 000000
TA14 , 215215 204204 122122 187191 229229 265277
TA15 , 215215 000000 122122 000000 229229 265277
TA16 , 199215 204204 122122 187187 229229 265277
TA17 , 215215 204204 122122 187187 229229 265277
TA18 , 199199 204204 122122 187187 229229 265265
TA19 , 215215 204204 122122 187191 229229 265277
TA20 , 199215 204204 122122 187187 229229 265277
TA21 , 199215 000000 122122 187187 229229 265265
TA22 , 199215 204204 122122 187187 229229 265277
TA23 , 211215 204204 000000 187187 229229 265265
TA24 , 199215 000000 122122 187187 000000 265265
TA25 , 215215 204204 122122 187187 000000 265277
TA26 , 199215 204204 122122 187191 229229 265277
TA27 , 215215 204204 122122 191191 229229 265277
TA28 , 199215 204204 122122 187187 229229 265265
TA29 , 000000 204204 122122 187187 229229 265265
TA30 , 199215 204204 122122 187187 229229 265277
