Title line:"Rana cascadae microsatellites"
SCF120
RC287
RP193
SCF134
RP123
RC174
SCF128
RP17
Pop
  Pop8, 0205 0202 0713 1618 0101 0202 0304 0000
  Pop8, 0606 0303 0607 1522 0101 0202 0205 0000
  Pop8, 0606 0202 0507 1020 0101 0202 0404 0101
  Pop8, 0606 0303 0607 1616 0101 0202 0204 0101
  Pop8, 0708 0202 0707 1116 0101 0202 0505 0101
  Pop8, 0606 0303 0707 1616 0101 0202 0505 0101
  Pop8, 0506 0203 0810 1111 0101 0202 0404 0101
  Pop8, 0506 0203 0000 1416 0101 0202 0407 0303
  Pop8, 0606 0303 0707 1116 0101 0202 0307 0203
  Pop8, 0606 0202 0707 1618 0101 0202 0202 0202
  Pop8, 0206 0202 0607 1616 0101 0202 0202 0202
  Pop8, 0202 0203 0707 1818 0101 0202 0404 0303
  Pop8, 0707 0202 0506 1018 0101 0202 0304 0000
  Pop8, 0206 0202 0607 1616 0101 0202 0204 0000
  Pop8, 0212 0203 0707 1618 0101 0202 0404 0203
  Pop8, 0606 0202 0507 1116 0101 0202 0407 0000
  Pop8, 0506 0203 0607 1623 0101 0202 0203 0202
  Pop8, 0206 0202 0506 1016 0101 0202 0203 0202
  Pop8, 0206 0203 0506 1120 0101 0202 0304 0101
  Pop8, 0606 0202 0608 1723 0101 0202 0202 0202
  Pop8, 0407 0202 0708 1618 0101 0202 0407 0101
  Pop8, 0206 0202 0507 1116 0101 0202 0305 0101
  Pop8, 0206 0202 0707 1116 0101 0202 0204 0000
