Rana pipiens HOFFMAN Color polymorphism microsats_0_NONQ
RP193
Rpi101
RP415
Rpi100
Rpi103
Rpi104
Rpi106
Rpi107
Rpi108
pop
0_NONQ1     , 156180 161205 165165 169197 146169 218254 320377 207207 000000
0_NONQ10    , 176176 165209 000000 173197 137229 218242 294397 199199 238252
0_NONQ11    , 172176 169177 140149 201217 142207 250258 328389 165207 283283
0_NONQ12    , 176188 177209 157217 181189 131163 254258 294397 207247 238305
0_NONQ13    , 168176 165181 135157 157189 144159 254254 294320 207207 296301
0_NONQ14    , 176184 169181 170170 169197 169173 242246 369389 148207 264271
0_NONQ15    , 176176 193205 157157 189193 175205 226250 320332 144144 268274
0_NONQ16    , 138176 177189 149153 169249 133185 258258 294316 239351 265282
0_NONQ17    , 176176 185205 161161 193209 137137 254254 294357 165223 238298
0_NONQ18    , 176176 161181 165178 217221 137203 226246 324389 243243 238298
0_NONQ19    , 176176 185197 149157 193249 131189 226242 316381 165165 238252
0_NONQ2     , 176176 161169 149182 169193 161195 226250 290324 207207 282301
0_NONQ20    , 156172 181197 144161 165181 137181 250254 324393 157351 238285
0_NONQ21    , 156176 165193 153178 161221 137181 226226 397397 207207 262269
0_NONQ22    , 156176 153197 161165 201225 146159 250254 290332 161207 262298
0_NONQ23    , 164176 193197 153186 177197 133146 226250 298324 207207 262293
0_NONQ24    , 156168 173185 149157 193225 131131 218226 294373 144207 274274
0_NONQ25    , 156176 173177 153157 189193 161195 250250 294393 161207 238278
0_NONQ26    , 164164 174177 153186 217225 137165 254258 324336 207207 274298
0_NONQ27    , 143156 177181 153178 193213 133161 218250 352397 165207 250289
0_NONQ28    , 156172 165185 153178 181201 146167 226250 385385 207351 274274
0_NONQ29    , 160164 169181 135153 201237 146223 218226 381393 161203 238287
0_NONQ3     , 160160 165181 135149 169201 133173 218218 357385 165207 281301
0_NONQ30    , 168176 169193 135161 165197 133133 250250 324401 165395 238298
0_NONQ31    , 160168 181197 135161 205225 137159 226266 302393 153207 238276
0_NONQ32    , 164176 185193 170182 213221 203203 242242 377413 207207 268268
0_NONQ33    , 176176 177193 161170 193201 131193 218226 320401 207207 265265
0_NONQ34    , 160176 173181 149170 189249 131203 250254 316381 207351 274278
0_NONQ35    , 168176 169197 161161 201221 199203 226242 316332 148199 274274
0_NONQ36    , 156176 169181 161170 189253 157169 226258 328328 161375 262262
0_NONQ37    , 143156 181189 161161 201221 131177 226258 302324 399399 269274
0_NONQ38    , 172176 185185 149157 169193 137169 226258 294397 207215 262269
0_NONQ39    , 156176 177181 149165 201233 181211 226299 377405 207391 269278
0_NONQ4     , 164168 173181 131149 181193 161203 250312 336389 148243 278298
0_NONQ40    , 164176 165193 153157 193221 175199 246250 316393 199207 265278
0_NONQ41    , 156168 177177 161161 157249 211211 250250 381438 165207 268290
0_NONQ42    , 143176 173193 135165 213217 179211 226242 298324 207207 238274
0_NONQ43    , 156168 169177 135153 225237 197203 250258 405429 207207 262274
0_NONQ44    , 172176 173193 149165 161217 169179 226250 324336 207351 238298
0_NONQ5     , 156176 161181 161161 181201 131137 226250 320332 148148 262269
0_NONQ6     , 156176 166197 157213 201237 137137 242250 316389 148419 238274
0_NONQ7     , 172172 173197 153161 169197 207207 250250 340381 144223 274296
0_NONQ8     , 176176 157169 157161 205213 133169 254258 302316 203223 000000
0_NONQ9     , 176176 177189 135161 165217 157167 218254 324328 207207 262265
